city,Hemisphere,Month,Year,Month_Year,co,no,no2,o3,so2,pm2_5,pm10,nh3,name,latitude,longitude,country,population,is_capital,is_rural,country_full
Aasiaat,Northern Hemisphere,4,2022,04_2022,252.09,0.0147619047619047,0.1009523809523809,81.23238095238096,0.32,0.5119047619047619,1.2071428571428573,0.0,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,5,2022,05_2022,227.20926075268815,0.0189650537634408,0.1670430107526881,77.69434139784947,0.2853494623655914,0.5201881720430107,0.7422849462365592,0.0,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,6,2022,06_2022,191.28715277777775,0.0259166666666666,0.2363055555555555,59.54709722222222,0.1881666666666666,0.6340277777777777,1.1238055555555555,0.0,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,7,2022,07_2022,169.99639367816093,0.0267241379310344,0.390617816091954,50.26064655172414,0.2685201149425287,0.8839224137931035,1.830646551724138,0.0,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,8,2022,08_2022,177.61704301075267,0.014018817204301,0.3161424731182796,48.17290322580645,0.2070833333333333,0.7391801075268818,1.2951075268817205,0.0,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,9,2022,09_2022,181.54711111111112,0.0041111111111111,0.2871249999999999,57.752,0.1140138888888888,0.6996666666666667,1.7419166666666668,4.1666666666666665e-05,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,10,2022,10_2022,185.7191129032258,0.0004973118279569,0.1443010752688172,73.56305107526882,0.0727284946236559,0.5709408602150539,1.8237768817204305,0.0,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,11,2022,11_2022,195.2887777777778,0.0,0.1105555555555555,80.25234722222223,0.0942083333333333,0.5001944444444444,0.6115138888888889,0.0,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,12,2022,12_2022,210.08653273809523,0.0,0.1041666666666666,87.9082886904762,0.1209970238095238,0.5038839285714286,0.6305803571428571,0.0001339285714285,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,1,2023,01_2023,222.24131720430108,0.0,0.0713978494623655,78.91672043010753,0.1106989247311828,0.5069354838709678,0.5711693548387097,0.0003763440860215,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,2,2023,02_2023,231.0232371794872,0.0019711538461538,0.214551282051282,71.9394391025641,0.3371955128205128,0.5924679487179487,0.762051282051282,0.0014743589743589,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,3,2023,03_2023,240.11073924731184,0.0120564516129032,0.2927284946236559,85.1121505376344,0.3526478494623656,0.5281317204301076,0.5943548387096774,0.0012096774193548,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,4,2023,04_2023,234.45594444444444,0.0218333333333333,0.2736666666666666,84.62434722222223,0.3709027777777778,0.56675,0.8302638888888888,0.0006805555555555,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,5,2023,05_2023,215.14151881720431,0.0097983870967741,0.1365994623655914,82.39180107526882,0.22625,0.5178629032258065,0.8635752688172043,0.0002822580645161,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,6,2023,06_2023,200.56173611111112,0.0172222222222222,0.1908333333333333,59.45061111111112,0.1882222222222222,0.6224722222222222,1.1804444444444444,0.0009166666666666,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,7,2023,07_2023,228.51086021505375,0.0277419354838709,0.4132526881720429,30.1059811827957,0.2297849462365591,0.8715591397849463,1.423521505376344,0.002016129032258,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,8,2023,08_2023,235.7246102150538,0.0181586021505376,0.4045295698924731,55.97224462365591,0.2352284946236559,0.7944623655913979,1.6535618279569892,1.3440860215053763e-05,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,9,2023,09_2023,249.21463414634147,0.0034433285509325,0.140286944045911,69.88591104734576,0.0924964131994261,0.5805738880918221,1.674906743185079,0.011922525107604,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,10,2023,10_2023,287.35707940780617,0.0004172274562584,0.1065410497981157,81.61240915208613,0.0656527590847913,0.5681965006729476,1.3808882907133244,0.0022207267833109,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,11,2023,11_2023,233.4420555555556,4.1666666666666665e-05,0.119875,84.15029166666666,0.0671944444444444,0.501263888888889,0.6614583333333334,8.333333333333333e-05,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,12,2023,12_2023,238.02868279569893,0.0,0.0825672043010752,89.35327956989246,0.0611290322580645,0.5002956989247312,0.5660887096774194,5.3763440860215054e-05,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,1,2024,01_2024,245.6902638888889,0.0,0.0772083333333333,82.59079166666668,0.0871944444444444,0.5315694444444444,0.6960277777777778,0.0,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,2,2024,02_2024,255.87913793103448,0.0005747126436781,0.1627442528735632,79.17852011494253,0.1903591954022988,0.5411206896551725,-13.637327586206895,1.4367816091954022e-05,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,3,2024,03_2024,259.0028091397849,0.0088978494623655,0.2510752688172043,81.71389784946237,0.3126747311827957,0.5577016129032258,0.678024193548387,0.00125,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Aasiaat,Northern Hemisphere,4,2024,04_2024,243.4656296296296,0.0133037037037037,0.2582222222222222,86.37588148148149,0.1996740740740741,0.5423111111111111,0.7144,0.0005777777777777,Aasiaat,68.7097,-52.8694,GL,3134.0,False,True,Kalaallit Nunaat
Abeokuta,Northern Hemisphere,4,2022,04_2022,1183.5109523809524,1.8166666666666669,8.75047619047619,20.65904761904762,4.551428571428572,45.67952380952381,83.07619047619048,4.411428571428571,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,5,2022,05_2022,990.0209005376344,0.3975940860215053,6.848454301075269,26.25169354838709,4.684798387096775,37.709798387096775,70.13180107526881,4.891155913978495,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,6,2022,06_2022,1085.2820555555554,0.2319166666666666,6.945597222222222,25.149680555555555,4.771027777777777,41.101083333333335,73.48286111111112,4.643333333333333,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,7,2022,07_2022,635.8572557471265,0.0725287356321839,3.2686063218390804,36.64784482758621,3.214712643678161,16.64528735632184,38.81590517241379,3.0704310344827586,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,8,2022,08_2022,577.610994623656,0.0819758064516129,3.3169623655913982,35.10547043010753,3.5775672043010758,14.10625,36.15889784946237,3.110067204301075,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,9,2022,09_2022,866.7214722222221,0.1566111111111111,5.173097222222222,25.428166666666662,4.153402777777777,28.88481944444444,55.230875000000005,3.804611111111112,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,10,2022,10_2022,1122.1040994623656,0.4676344086021505,7.512459677419355,24.442029569892476,5.0761021505376345,43.56971774193549,76.28442204301075,4.494166666666667,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,11,2022,11_2022,917.6394722222224,0.2136805555555555,7.157847222222221,33.910000000000004,5.546680555555556,35.047555555555554,72.9005,5.268833333333333,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,12,2022,12_2022,1039.4054910714283,0.2265625,6.946383928571429,40.49861607142857,5.115669642857143,87.35956845238096,192.39007440476192,7.020074404761904,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,1,2023,01_2023,1094.1359543010751,0.1677150537634408,6.8963440860215055,48.20138440860215,5.310443548387097,103.04102150537636,232.01030913978497,7.6157392473118275,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,2,2023,02_2023,931.7869230769232,0.1500961538461538,6.609214743589743,46.76028846153846,5.830673076923077,102.43833333333332,312.4496314102564,7.328717948717949,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,3,2023,03_2023,766.3482795698925,0.1593817204301075,5.572567204301075,31.579086021505372,4.794637096774194,22.726344086021506,50.28966397849462,5.251129032258064,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,4,2023,04_2023,807.1918472222222,0.24725,5.831875,21.23808333333333,4.383055555555556,24.483875,55.11406944444444,4.891972222222222,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,5,2023,05_2023,951.8149193548388,0.3938172043010752,6.894583333333333,26.337903225806453,4.740403225806452,33.37770161290322,67.15552419354839,4.958655913978494,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,6,2023,06_2023,752.5853472222221,0.1144999999999999,4.654625,27.225513888888887,3.9387916666666665,21.742625,45.212875,3.794055555555555,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,7,2023,07_2023,783.6609677419355,0.0838037634408602,4.410255376344086,19.01087365591398,4.128481182795699,22.96461021505376,44.81274193548387,3.4055241935483878,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,8,2023,08_2023,741.9244758064517,0.0743817204301075,4.204583333333334,32.44021505376344,4.022997311827957,19.978494623655912,43.25634408602151,3.313736559139785,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,9,2023,09_2023,833.0856097560976,0.1257962697274031,4.952539454806313,25.9348350071736,4.367245337159254,24.64054519368723,48.82859397417504,3.7408034433285513,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,10,2023,10_2023,1085.8117941585535,0.2431015299026425,7.0317107093184985,25.85783031988873,5.089318497913768,41.84653685674548,73.5951043115438,4.7205702364395,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,11,2023,11_2023,1127.5105694444444,0.4664861111111111,7.887555555555555,29.283625,4.862152777777778,49.34751388888889,95.27675,6.211777777777777,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,12,2023,12_2023,1318.898817204301,0.2466666666666666,8.04263440860215,45.1408064516129,4.926532258064516,117.84887096774192,230.74750000000003,8.504932795698926,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,1,2024,01_2024,1029.5627916666667,0.171875,6.8537083333333335,46.81829166666667,5.169986111111111,97.03366666666668,219.53440277777776,8.10923611111111,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,2,2024,02_2024,970.755948275862,0.1482471264367816,6.219066091954024,43.55331896551724,5.566020114942528,94.26737068965517,223.45596264367816,7.874727011494254,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,3,2024,03_2024,653.4216532258065,0.1439516129032258,4.14739247311828,24.68400537634409,3.669462365591398,14.216989247311828,37.55521505376344,4.760389784946237,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Abeokuta,Northern Hemisphere,4,2024,04_2024,683.4354518518519,0.2190518518518518,4.650903703703704,21.720785185185186,3.3450518518518515,16.464088888888888,40.67702222222223,4.607733333333333,Abeokuta,7.15,3.35,NG,888924.0,False,False,Nigeria
Acapulco De Juarez,Northern Hemisphere,4,2022,04_2022,335.85238095238094,0.3542857142857142,9.582857142857144,57.91809523809523,2.201904761904762,11.771904761904764,20.312857142857144,1.9704761904761905,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,5,2022,05_2022,293.01846774193547,0.236518817204301,5.645295698924731,54.63922043010753,1.4421908602150535,7.3062634408602145,14.061908602150536,0.8236290322580645,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,6,2022,06_2022,274.78243055555555,0.3916388888888889,4.511013888888889,38.11995833333333,1.172791666666667,3.3124166666666666,5.408513888888889,0.5930972222222223,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,7,2022,07_2022,333.07649425287354,0.5479310344827586,7.073204022988506,40.35795977011494,1.5884770114942528,5.991508620689656,7.098218390804597,0.8078304597701149,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,8,2022,08_2022,332.4360349462366,0.6116935483870968,7.292943548387097,38.25993279569892,1.6838709677419357,5.573131720430108,6.377634408602151,0.937997311827957,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,9,2022,09_2022,323.0077777777778,0.8987361111111112,6.573652777777777,30.34820833333333,1.4219027777777775,2.675236111111112,3.2782222222222224,0.8275555555555556,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,10,2022,10_2022,337.43576612903223,0.6365322580645161,7.501357526881721,43.74391129032258,1.7424193548387097,8.671760752688172,10.077150537634408,0.7460752688172043,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,11,2022,11_2022,359.952,0.5663888888888889,9.611930555555556,56.88988888888889,2.1492916666666666,12.944388888888888,16.366,1.0777361111111112,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,12,2022,12_2022,426.2823958333333,0.6817857142857143,13.608571428571429,55.9053125,2.791428571428572,17.531071428571426,20.46964285714286,1.6036904761904762,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,1,2023,01_2023,379.098373655914,0.6687768817204301,12.286760752688172,54.41076612903226,2.585793010752688,12.60619623655914,16.390712365591398,1.4934274193548385,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,2,2023,02_2023,375.0598076923077,0.7384615384615385,11.461682692307692,60.59782051282051,2.559727564102564,11.438301282051285,16.228285256410256,1.5237660256410257,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,3,2023,03_2023,305.76873655913977,0.4496236559139784,7.131827956989247,55.823481182795696,1.6928360215053764,6.834153225806452,12.130725806451611,0.9581048387096774,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,4,2023,04_2023,292.54241379310344,0.3530316091954023,5.934209770114943,58.85725574712644,1.4688936781609196,8.052025862068966,14.909899425287358,0.8065517241379311,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,5,2023,05_2023,317.5408064516129,0.2892204301075269,6.210147849462366,55.42415322580645,1.5450806451612902,8.548709677419355,14.217016129032256,0.8108870967741935,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,6,2023,06_2023,290.9641111111111,0.3768472222222222,4.406472222222222,46.97736111111111,1.1578888888888887,4.345458333333333,8.299541666666666,0.4735555555555555,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,7,2023,07_2023,365.84565860215054,0.6534677419354838,7.219032258064516,31.952876344086015,1.631760752688172,7.493709677419354,8.775846774193548,0.8020967741935484,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,8,2023,08_2023,344.9660887096774,0.8530107526881721,6.473991935483871,39.72486559139785,1.5656720430107525,5.381948924731183,6.767862903225806,0.7523655913978494,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,9,2023,09_2023,374.0955555555556,0.9892777777777776,7.914527777777778,45.43708333333333,1.7402083333333334,6.882152777777777,8.020541666666666,0.8619722222222223,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,10,2023,10_2023,329.1425940860215,0.7276344086021506,7.23888440860215,38.37274193548387,1.6383333333333334,4.20616935483871,5.281438172043011,0.8277822580645161,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,11,2023,11_2023,407.24652777777777,0.4142222222222222,11.224194444444445,52.25463888888888,2.2528888888888887,12.001708333333331,14.280472222222222,1.157722222222222,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,12,2023,12_2023,438.6951075268817,0.4577284946236559,13.524435483870969,54.07221774193549,2.3510752688172043,14.608508064516128,16.57149193548387,1.2929166666666665,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,1,2024,01_2024,385.4647222222222,0.542125,11.81373611111111,52.01290277777778,2.3771388888888887,11.217125,14.136194444444444,1.3928472222222223,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,2,2024,02_2024,344.4516379310345,0.3474568965517242,8.907169540229885,58.31890804597701,1.9485488505747128,8.26139367816092,-1.256264367816092,1.0889511494252873,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,3,2024,03_2024,332.570376344086,0.2815322580645161,7.845981182795699,63.34491935483872,2.1056182795698923,9.84361559139785,16.921801075268817,1.3376881720430107,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acapulco De Juarez,Northern Hemisphere,4,2024,04_2024,342.4595111111111,0.2423851851851852,8.105022222222223,64.93318518518518,2.134148148148148,11.517318518518518,19.494577777777774,1.4855555555555555,Acapulco De Juarez,16.8636,-99.8825,MX,687608.0,False,False,México
Acarau,Southern Hemisphere,4,2022,04_2022,221.88761904761907,0.0195238095238095,0.8114285714285714,40.07142857142857,0.4180952380952381,2.086666666666667,2.6557142857142857,0.1252380952380952,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,5,2022,05_2022,257.174435483871,0.0435483870967741,1.2240456989247313,37.39899193548387,0.3884677419354838,2.998185483870968,4.411384408602151,0.1751209677419354,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,6,2022,06_2022,250.5365833333333,0.0459305555555555,1.3804583333333331,45.55025,0.4931666666666666,3.678625,6.710027777777778,0.3075,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,7,2022,07_2022,234.75808908045977,0.0346408045977011,0.9721264367816091,53.31373563218391,0.461264367816092,3.837169540229885,7.774209770114943,0.2926724137931034,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,8,2022,08_2022,211.44698924731185,0.0357795698924731,0.587997311827957,61.60043010752688,0.4330510752688172,4.824784946236559,14.341263440860214,0.247755376344086,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,9,2022,09_2022,235.72004166666665,0.0258333333333333,0.3683472222222222,61.56075,0.3027638888888889,4.259472222222223,14.717652777777776,0.1560555555555555,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,10,2022,10_2022,300.6925268817204,0.021774193548387,0.2620833333333333,49.53623655913978,0.2633198924731182,4.392594086021505,15.878655913978491,0.0921774193548387,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,11,2022,11_2022,297.0070972222222,0.0145972222222222,0.2266527777777778,31.71280555555556,0.1641111111111111,3.397444444444444,12.151819444444444,0.019,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,12,2022,12_2022,318.9023363095238,0.021845238095238,0.2625148809523809,28.782276785714284,0.2135267857142857,3.9242261904761904,11.38623511904762,0.0321130952380952,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,1,2023,01_2023,274.63801075268816,0.0149059139784946,0.2729301075268817,30.142365591397848,0.1855779569892473,2.868991935483871,7.305094086021505,0.0143951612903225,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,2,2023,02_2023,282.7126602564103,0.0175801282051282,0.3850801282051282,28.967628205128204,0.1636217948717948,1.9485096153846155,4.69235576923077,0.0385897435897435,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,3,2023,03_2023,257.36763440860216,0.0226075268817204,0.5701612903225807,29.59521505376344,0.1436290322580645,1.967258064516129,3.336989247311828,0.0874327956989247,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,4,2023,04_2023,267.72904166666666,0.0331666666666666,0.956513888888889,34.33072222222222,0.2277916666666666,1.9740833333333327,3.110986111111111,0.132125,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,5,2023,05_2023,260.7120698924731,0.0371505376344086,0.7998387096774194,39.06959677419355,0.357741935483871,3.293064516129032,6.211814516129032,0.1496774193548387,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,6,2023,06_2023,228.51830555555557,0.0476805555555555,0.8304166666666666,52.30401388888889,0.4554166666666666,4.248194444444445,7.7365416666666675,0.2414444444444444,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,7,2023,07_2023,234.724811827957,0.0401747311827957,0.6339247311827957,41.90625,0.4284677419354839,4.587043010752688,11.37856182795699,0.2396908602150537,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,8,2023,08_2023,232.14948924731183,0.0298387096774193,0.3774059139784946,53.08577956989247,0.344516129032258,4.612567204301075,13.12260752688172,0.1677956989247311,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,9,2023,09_2023,248.56047345767576,0.0291104734576757,0.3412338593974175,59.24154949784792,0.3154375896700143,4.721004304160688,14.174763271162124,0.2019799139167862,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,10,2023,10_2023,287.35020188425307,0.0131090174966352,0.1932839838492597,43.3578196500673,0.1903903095558546,3.8526110363391655,14.759502018842529,0.0530955585464333,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,11,2023,11_2023,339.0804444444445,0.0140972222222222,0.1975416666666666,29.397805555555557,0.1382916666666666,2.2548194444444443,9.600402777777775,0.0354583333333333,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,12,2023,12_2023,328.82416666666666,0.0173521505376344,0.257741935483871,24.892137096774192,0.143508064516129,2.049112903225806,7.579354838709677,0.0394220430107526,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,1,2024,01_2024,318.8169027777778,0.0179305555555555,0.2214722222222222,23.00068055555556,0.1193888888888889,1.6550416666666667,5.9890138888888895,0.0406666666666666,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,2,2024,02_2024,282.4878735632184,0.0245977011494252,0.5701293103448276,30.189396551724137,0.097169540229885,1.6879597701149425,-11.006968390804596,0.1033764367816092,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,3,2024,03_2024,279.7162096774194,0.0384005376344086,0.8333467741935484,22.537096774193547,0.0769354838709677,1.3315725806451613,2.025510752688172,0.1479704301075269,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Acarau,Southern Hemisphere,4,2024,04_2024,280.7709185185185,0.0459555555555555,1.1391111111111112,26.963955555555557,0.1277333333333333,1.2198814814814811,1.6604296296296297,0.1788592592592592,Acarau,-2.8896,-40.12,BR,28389.0,False,False,Brasil
Achacachi,Southern Hemisphere,4,2022,04_2022,168.40190476190477,0.0238095238095238,0.3814285714285714,4.985714285714286,0.1638095238095238,2.604285714285714,2.8604761904761906,0.3028571428571428,Achacachi,-16.0444,-68.685,BO,8857.0,False,True,Bolivia
Achacachi,Southern Hemisphere,5,2022,05_2022,188.8199327956989,0.041263440860215,0.8861827956989248,27.095658602150536,0.4580376344086022,3.081182795698925,4.248951612903226,0.7044758064516129,Achacachi,-16.0444,-68.685,BO,8857.0,False,True,Bolivia
Achacachi,Southern Hemisphere,6,2022,06_2022,181.3962361111111,0.0521944444444444,0.8426250000000001,29.046611111111112,0.5084444444444445,3.0864166666666666,4.044555555555555,0.7654444444444445,Achacachi,-16.0444,-68.685,BO,8857.0,False,True,Bolivia
Achacachi,Southern Hemisphere,7,2022,07_2022,178.34525862068966,0.0447413793103448,0.8573850574712644,37.5316091954023,0.4888649425287356,3.656120689655172,4.928318965517241,0.74125,Achacachi,-16.0444,-68.685,BO,8857.0,False,True,Bolivia
Achacachi,Southern Hemisphere,8,2022,08_2022,195.91329301075268,0.0305779569892473,0.6556586021505376,33.3119623655914,0.3903763440860215,4.034112903225807,5.017244623655914,0.6511827956989248,Achacachi,-16.0444,-68.685,BO,8857.0,False,True,Bolivia
Achacachi,Southern Hemisphere,9,2022,09_2022,279.1237777777778,0.0220833333333333,0.5845555555555555,29.866847222222223,0.3421805555555555,4.460166666666667,6.001180555555556,0.5671944444444444,Achacachi,-16.0444,-68.685,BO,8857.0,False,True,Bolivia
Achacachi,Southern Hemisphere,10,2022,10_2022,219.6032795698925,0.0199731182795698,0.5193951612903226,26.20084677419355,0.3011559139784946,2.9463440860215053,4.210981182795699,0.469274193548387,Achacachi,-16.0444,-68.685,BO,8857.0,False,True,Bolivia
